OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,Cul_count,Cul_mean,Cul_median,Cul_stdev,Cul_min,Cul_max,Cul_Range,BF_count,BF_mean,BF_median,BF_stdev,BF_min,BF_max,BF_Range,Mid_count,Mid_mean,Mid_median,Mid_stdev,Mid_min,Mid_max,Mid_Range,CulG_count,CulG_mean,CulG_median,CulG_stdev,CulG_min,CulG_max,CulG_Range,BFG_count,BFG_mean,BFG_median,BFG_stdev,BFG_min,BFG_max,BFG_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range,MidG_count,MidG_mean,MidG_median,MidG_stdev,MidG_min,MidG_max,MidG_Range,HSPG_count,HSPG_mean,HSPG_median,HSPG_stdev,HSPG_min,HSPG_max,HSPG_Range,Sat_count,Sat_mean,Sat_median,Sat_min,Sat_max,Sat_stdev,Sat_Range
12432,525371146,,yes,3,none,0,8943,0.275389536,0.223610684,0.211054842,4.90235E-05,0.842244506,0.842195482,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,8943,0.27234482,0.311603367,0.172049804,4.93725E-05,0.805068612,0.80501924,,,,,,,0,8943,0.118612658,0.079365082,0.106809525,0,0.665301919,0.665301919,1516,0.195118492,0.204240814,0.001475002,0.476028055,0.089513394,0.474553053
12433,525371147,,yes,1,none,0,4286,0.230078883,0.215831727,0.148443281,2.91173E-05,0.672098219,0.672069102,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4286,0.179392581,0.158502102,0.124903443,0.000165572,0.721155643,0.720990071,,,,,,,0,4286,0.056009976,0.045174144,0.043558905,0,0.247474745,0.247474745,725,0.124467046,0.099255644,2.53107E-05,0.457836509,0.107707494,0.457811198
12434,525371148,,yes,1,destroyed,3,1429,0.2943737,0.3020522,0.174986993,0.000934245,0.70280391,0.701869665,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1429,0.232286216,0.22357516,0.146411351,4.5741E-05,0.653303742,0.653258001,,,,,,,0,1429,0.150056289,0.101571269,0.150629552,0,0.898148119,0.898148119,242,0.241872291,0.222037792,0.084278263,0.461473018,0.083940624,0.377194755
12435,525371149,,yes,1,none,0,1122,0.194399741,0.171438202,0.134489152,9.14037E-05,0.720509052,0.720417649,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1122,0.20667634,0.207095474,0.092244743,0.00079128,0.624129176,0.623337896,,,,,,,0,1122,0.076193612,0.062169313,0.06774792,0,0.785714269,0.785714269,191,0.121643155,0.120581612,0.000735755,0.334534019,0.072002469,0.333798264
12436,525371150,,yes,1,none,0,2231,0.266260955,0.240422398,0.175989919,0.000241641,0.821632743,0.821391102,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2231,0.202433029,0.181761801,0.135284078,4.93725E-05,0.691442013,0.69139264,,,,,,,0,2231,0.135928951,0.120370373,0.106393171,0,0.769360244,0.769360244,379,0.189718158,0.21179001,0.007868448,0.417244822,0.113090589,0.409376374
12437,525371151,,yes,1,none,0,1646,0.435887494,0.459757775,0.150679638,4.90235E-05,0.796394706,0.796345682,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1646,0.164821216,0.163550869,0.098794627,0.000120093,0.682235956,0.682115864,,,,,,,0,1646,0.203010967,0.225378782,0.085821584,0,0.683333337,0.683333337,284,0.1385134,0.144058794,8.2244E-05,0.434307098,0.098881521,0.434224854
12438,525371152,,yes,3,none,0,311,0.405171389,0.38025409,0.172138614,0.008423252,0.787635744,0.779212492,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,311,0.247011023,0.25257495,0.187677183,0.001003611,0.691442013,0.690438402,,,,,,,0,311,0.045570559,0.035507247,0.038200802,0,0.338888884,0.338888884,53,0.089809259,0.085563213,0.046347529,0.20933333,0.02775319,0.162985802
12439,525371153,,yes,3,none,0,2256,0.252104599,0.214016229,0.153474553,0.000305959,0.763761759,0.7634558,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2256,0.102654977,0.07553602,0.102632834,2.07354E-06,0.823529422,0.823527349,,,,,,,0,2256,0.427091801,0.278758109,0.39378216,0,0.996031761,0.996031761,379,0.130308547,0.116911307,8.2244E-05,0.444743067,0.08219675,0.444660823
12440,525371154,,yes,1,none,0,2154,0.242392612,0.226480991,0.168773252,8.42815E-06,0.779449582,0.779441154,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2154,0.268545432,0.262207419,0.168800668,2.07354E-06,0.737254918,0.737252844,,,,,,,0,2154,0.16688495,0.152991459,0.146957545,0,0.940958142,0.940958142,365,0.147966115,0.135649085,8.2244E-05,0.394795507,0.110251691,0.394713263
12441,525371155,,yes,3,none,0,1515,0.35529107,0.385149658,0.16608881,8.42815E-06,0.759032547,0.759024119,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1515,0.091452152,0.028671801,0.138308738,0.000236119,0.639312387,0.639076267,,,,,,,0,1515,0.24090945,0.231792718,0.114676382,0,0.648645103,0.648645103,258,0.076084609,0.055967066,0.001346183,0.319137245,0.057694157,0.317791062
12442,525371156,,yes,3,none,0,184,0.337589115,0.370599777,0.162263402,0.000123557,0.687749684,0.687626127,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,184,0.218813732,0.198096395,0.122819925,0.005048824,0.771890223,0.766841399,,,,,,,0,184,0.104362801,0.07217554,0.124443648,0.002136752,0.779545426,0.777408674,32,0.269182938,0.282605529,0.177687019,0.323058814,0.039447244,0.145371795
12443,525371157,,yes,1,significant,2,890,0.39701344,0.434149981,0.150443438,0.00395387,0.641842067,0.637888197,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,890,0.196301696,0.138077617,0.171143051,0.001127622,0.637296677,0.636169054,,,,,,,0,890,0.37122132,0.416666657,0.224388882,0,0.862711608,0.862711608,149,0.115975275,0.090931833,0.00192532,0.342782289,0.076783271,0.340856969
12444,525371158,,yes,2,none,0,1232,0.418839015,0.372591197,0.187976039,0.001324628,0.826919079,0.82559445,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1232,0.162770061,0.118698344,0.109144608,0.000163601,0.412671655,0.412508054,,,,,,,0,1232,0.511140837,0.88760829,0.469211753,0,0.99839741,0.99839741,209,0.213061784,0.204220742,0.002315753,0.449926674,0.122823135,0.447610921
12445,525371159,,yes,1,none,0,2609,0.433009022,0.403073847,0.161273769,0.000123557,0.834494531,0.834370974,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2609,0.055012301,0.025841154,0.073661724,9.20347E-05,0.609976172,0.609884138,,,,,,,0,2609,0.116693018,0.093152903,0.109329424,0,0.948993862,0.948993862,445,0.238946015,0.259122699,0.000735755,0.499180019,0.124470255,0.498444263
12446,525371160,,yes,3,none,0,2971,0.26027811,0.275646776,0.168126345,2.35919E-05,0.745098054,0.745074462,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2971,0.152485027,0.108721882,0.139758048,9.67111E-05,0.664945245,0.664848534,,,,,,,0,2971,0.167754548,0.165972501,0.089079096,0,0.777895331,0.777895331,504,0.24314732,0.267731786,0.001065104,0.525464892,0.09878607,0.524399788
12447,525371161,,yes,3,partial,1,3009,0.300814434,0.274509817,0.212988376,0.000133166,0.829708755,0.829575589,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3009,0.21207618,0.196397975,0.16022207,2.07354E-06,0.774318218,0.774316145,,,,,,,0,3009,0.241508519,0.216049388,0.175357095,0,0.891047299,0.891047299,511,0.163472789,0.150220305,0.046976581,0.429009527,0.060788367,0.382032946
12448,525371162,,yes,1,none,0,2126,0.266154266,0.271631777,0.134104935,4.90235E-05,0.692220986,0.692171962,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2126,0.174847885,0.100623995,0.170390709,0.000244106,0.711434126,0.71119002,,,,,,,0,2126,0.088575994,0.073769718,0.072341306,0,0.389615357,0.389615357,359,0.090134855,0.056347184,0.000245548,0.32278505,0.082235306,0.322539502
12449,525371163,,yes,3,none,0,1903,0.289979772,0.251792908,0.196100724,2.91173E-05,0.734176457,0.73414734,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1903,0.166920216,0.128575206,0.148391224,0.000134962,0.782989681,0.782854718,,,,,,,0,1903,0.23349404,0.266666681,0.150676221,0,0.661904752,0.661904752,323,0.127029487,0.11046499,0.004433757,0.35360226,0.085124443,0.349168503
12450,525371164,,yes,3,none,0,1600,0.242798382,0.21573332,0.160606929,0.000642745,0.749064505,0.748421761,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1600,0.269363357,0.276959836,0.165238002,0.000333133,0.747695565,0.747362432,,,,,,,0,1600,0.268105498,0.124223605,0.282753722,0,0.917592585,0.917592585,273,0.174838557,0.165341571,0.001097376,0.365792334,0.123980996,0.364694958
12451,525371165,,yes,4,none,0,1508,0.188939218,0.162521154,0.144183028,0.000256692,0.768804729,0.768548037,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1508,0.160555822,0.144891441,0.123689843,6.12413E-06,0.866666675,0.86666055,,,,,,,0,1508,0.108224959,0.086111113,0.110907205,0,0.748701215,0.748701215,255,0.23988327,0.249993384,0.013690026,0.431290299,0.086102495,0.417600273
12452,525371167,,yes,1,none,0,2813,0.204916648,0.208417937,0.111613055,7.58914E-05,0.742651641,0.74257575,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2813,0.222619923,0.22456646,0.13484869,0.000165572,0.591878831,0.591713259,,,,,,,0,2813,0.303360801,0.321212113,0.196812231,0,0.841666639,0.841666639,476,0.112688419,0.11585854,0.000876068,0.306892842,0.069864068,0.306016774
12453,525371169,,yes,1,none,0,4713,0.200759484,0.180903241,0.139377835,8.12787E-05,0.796104968,0.796023689,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4713,0.142859073,0.104374431,0.121470367,4.5741E-05,0.854901969,0.854856228,,,,,,,0,4713,0.179663263,0.088744588,0.21223141,0,0.861111104,0.861111104,799,0.116325428,0.111454785,0.000661071,0.295160085,0.075154091,0.294499014
12454,525371172,,yes,4,none,0,4103,0.223934369,0.207344562,0.148511341,7.58914E-05,0.772040784,0.771964893,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4103,0.217594938,0.210432589,0.162261498,4.5741E-05,0.81505543,0.815009689,,,,,,,0,4103,0.200085937,0.119532429,0.177009244,0,0.770370364,0.770370364,696,0.102688925,0.08522024,0.000319243,0.334565818,0.068960802,0.334246576
12455,525371175,,yes,1,significant,2,660,0.626272874,0.713252902,0.206677661,0.000331773,0.850448489,0.850116717,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,660,0.480874251,0.486611515,0.192618332,0.003121641,0.812911749,0.809790108,,,,,,,0,660,0.311800465,0.31165421,0.212211867,0,0.907407403,0.907407403,112,0.224618985,0.220835701,0.148124799,0.309163302,0.028309597,0.161038503
12456,525371176,,yes,1,unknown,-99,268,0.254431228,0.247018188,0.149590916,0.000305959,0.683196068,0.682890109,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,268,0.233935579,0.207939848,0.177605935,0.000248091,0.707757056,0.707508965,,,,,,,0,268,0.144307055,0.135416672,0.091760329,0,0.436974794,0.436974794,46,0.31201482,0.319305599,0.132438526,0.360143691,0.039923854,0.227705166
12457,525371178,,yes,3,partial,1,732,0.3541618,0.403435707,0.224446924,1.55236E-05,0.723151326,0.723135803,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,732,0.24144407,0.183257639,0.196270413,0.000120093,0.713725507,0.713605415,,,,,,,0,732,0.352508781,0.334446609,0.244644316,0,0.841666639,0.841666639,123,0.152471251,0.147933155,0.001097376,0.281266481,0.084503635,0.280169105
12458,525371180,,yes,1,none,0,664,0.34243853,0.302247912,0.228354417,0.00013277,0.833998978,0.833866208,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,664,0.152259366,0.103072271,0.158598917,0.000273079,0.841530681,0.841257602,,,,,,,0,664,0.09878907,0.09259259,0.079320821,0,0.922161162,0.922161162,109,0.12777341,0.109413482,0.001475002,0.327008426,0.081443977,0.325533424
12459,525371181,,yes,1,none,0,2962,0.224136209,0.196339875,0.176635368,4.4878E-05,0.728444695,0.728399817,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2962,0.178168372,0.161751986,0.135452714,2.07354E-06,0.707757056,0.707754982,,,,,,,0,2962,0.295661277,0.197694421,0.233158096,0,0.824242413,0.824242413,502,0.253817725,0.265394598,8.2244E-05,0.5087502,0.124134481,0.508667956
12460,525371182,,yes,3,significant,2,1323,0.239699573,0.202169806,0.169778005,0.000530542,0.729411781,0.728881239,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1323,0.256715432,0.236997113,0.178561807,0.000882594,0.78039217,0.779509576,,,,,,,0,1323,0.136576691,0.080065362,0.145077642,0,0.890612006,0.890612006,224,0.26341322,0.289301276,0.000711294,0.427696526,0.114115285,0.426985232
12461,525371184,,yes,1,destroyed,3,344,0.496503218,0.484994709,0.223591465,4.90235E-05,0.839778066,0.839729042,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,344,0.319050741,0.311378241,0.225158284,0.002142535,0.734346807,0.732204272,,,,,,,0,344,0.326472727,0.247222215,0.24919152,0.001339873,0.944444418,0.943104545,57,0.078837579,0.079921566,0.001346183,0.305857033,0.056870172,0.304510849
12462,525371185,,yes,3,partial,1,1677,0.270883582,0.265988111,0.162022511,0.000182777,0.788235307,0.78805253,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1677,0.156971041,0.124455884,0.11707924,0.000101349,0.637494266,0.637392917,,,,,,,0,1677,0.377440892,0.377447784,0.281857668,0,0.947916687,0.947916687,286,0.063624253,0.048405007,0.000987014,0.291754633,0.056933097,0.290767619
12463,525376272,,yes,2,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1307,0.080853902,0.062312599,0.000125324,0.374935865,0.072142297,0.374810541
12464,525376273,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1028,0.133954317,0.131308496,1.6542E-05,0.513580143,0.085001558,0.513563601
12465,525377140,,yes,3,none,0,2059,0.327758325,0.351897836,0.183115959,0.000101469,0.756646037,0.756544568,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2059,0.121373617,0.071165621,0.113801345,0.000653465,0.604934037,0.604280572,,,,,,,0,2059,0.118656663,0.083554827,0.105720968,0,0.836320162,0.836320162,350,0.100586986,0.082877368,0.001907275,0.272899002,0.069491184,0.270991727
12466,525377142,,yes,1,none,0,1259,0.442099629,0.407200396,0.151676166,0.003496997,0.713770509,0.710273512,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,1259,0.157910778,0.152382791,0.063683503,0.001028119,0.678711176,0.677683056,,,,,,,0,1259,0.096234186,0.012987013,0.235644675,0,0.939599156,0.939599156,213,0.186057407,0.166832417,0.045947123,0.423024952,0.080581729,0.377077829
12467,525377143,,yes,2,unknown,-99,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,935,0.062454368,0.047564842,7.83538E-05,0.593033075,0.060441386,0.592954722
12468,525377144,,yes,1,none,0,3015,0.166134571,0.145964652,0.124752576,0.000383854,0.824367404,0.82398355,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3015,0.189612843,0.159153432,0.146136578,0.000333133,0.798691392,0.798358259,,,,,,,0,3015,0.11815685,0.053339932,0.1589266,0,0.824999988,0.824999988,509,0.143016845,0.144444868,0.002499565,0.437420666,0.056982474,0.434921102
12469,525377147,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,454,0.169363923,0.176393896,0.000225543,0.407612681,0.101104634,0.407387138
12470,525377149,,yes,5,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,919,0.122584263,0.096084505,0.000202582,0.624868512,0.114148179,0.62466593
12471,525377150,,yes,2,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,469,0.067153002,0.059698801,0.000278899,0.20326674,0.043788124,0.202987841
12472,525377152,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,577,0.099131369,0.098950304,0.000231735,0.180671051,0.032163344,0.180439316
12473,525377158,,yes,2,none,0,2755,0.23149542,0.107729994,0.20481224,0.000114708,0.842423081,0.842308374,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2755,0.309299969,0.152577922,0.235546002,0.000196655,0.808206379,0.808009724,,,,,,,0,2755,0.165224088,0.069444448,0.157654637,0.003968254,0.92592591,0.921957656,468,0.069810395,0.056818321,0.000360579,0.331366479,0.061103885,0.3310059
12474,525377162,,yes,2,none,0,4780,0.219085624,0.107729994,0.17584031,0.000568328,0.713011324,0.712442997,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4780,0.302820771,0.152577922,0.18088751,0.035657372,0.674873054,0.639215682,,,,,,,0,4780,0.085793697,0.055555556,0.166766764,0,0.941111088,0.941111088,811,0.098357231,0.085232057,6.54325E-05,0.300538778,0.062242355,0.300473346
12475,525380030,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,424,0.077307518,0.068590835,0.000511703,0.252764732,0.053787531,0.252253029
12476,525380032,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,320,0.178378842,0.137360767,0.064450279,0.441549003,0.095506188,0.377098724
12477,525380034,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,491,0.128566707,0.131458312,0.000170143,0.279725164,0.057861083,0.279555021
12478,525380035,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,143,0.068779519,0.045189582,0.00055372,0.316835284,0.071224465,0.316281564
12479,525380036,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,321,0.126606146,0.107423298,0.001763746,0.320822805,0.093208518,0.319059059
12480,525380037,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,419,0.225039961,0.218304649,0.000173331,0.507587552,0.112069272,0.507414221
12481,525380038,,yes,1,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,227,0.125973955,0.129391804,7.7846E-05,0.409098834,0.062982609,0.409020988
12482,525384931,,yes,3,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,419,0.125072588,0.112422302,0.000112979,0.345144272,0.079328925,0.345031293
12483,525394725,,yes,2,none,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,492,0.121479546,0.10948468,0.000239923,0.343650937,0.069831475,0.343411015
12487,525399025,,yes,6,partial,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,168,0.095772211,0.0776847,0.002053448,0.260554373,0.061844281,0.258500925
12488,525399733,,yes,1,none,0,4568,0.107729994,0.107729994,0,0.107729994,0.107729994,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4568,0.152577922,0.152577922,0,0.152577922,0.152577922,0,,,,,,,0,4568,0.055555556,0.055555556,0,0.055555556,0.055555556,0,776,0.058328945,0.037849821,0.000268356,0.417152524,0.058641629,0.416884168
12490,525399735,,yes,3,significant,2,3323,0.107729994,0.107729994,0,0.107729994,0.107729994,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3323,0.152577922,0.152577922,0,0.152577922,0.152577922,0,,,,,,,0,3323,0.055555556,0.055555556,0,0.055555556,0.055555556,0,559,0.114157366,0.085520253,0.000112812,0.33427763,0.084178588,0.334164818
12492,525400097,,yes,1,destroyed,3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,59,0.175240048,0.159337208,0.109480821,0.283459663,0.041514867,0.173978843
12493,525404306,,yes,3,none,0,8773,0.362493275,0.366196334,0.207064563,8.42815E-06,0.805691481,0.805683052,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,8773,0.135391708,0.071809053,0.144721018,2.07354E-06,0.760667324,0.760665251,,,,,,,0,8773,0.163573332,0.164983168,0.125295002,0,0.967948735,0.967948735,1485,0.24944715,0.243477687,0.000524426,0.525167108,0.090950014,0.524642682
12494,525404307,,yes,2,none,0,3221,0.251739805,0.247388482,0.15413766,7.58914E-05,0.732733786,0.732657895,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3221,0.178590832,0.12885119,0.167580059,0.000319541,0.8308689,0.830549358,,,,,,,0,3221,0.069949279,0.055903867,0.056840785,0,0.293981493,0.293981493,547,0.237268708,0.223440856,0.001806295,0.412989885,0.085667837,0.41118359
12495,525404308,,yes,2,none,0,3508,0.32848536,0.326039851,0.173552378,0.000162563,0.838071942,0.837909379,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3508,0.154440172,0.112387434,0.169247908,0,0.817460299,0.817460299,,,,,,,0,3508,0.211134574,0.220833331,0.097233639,0,0.712121189,0.712121189,595,0.17161098,0.176828459,0.001034471,0.318368256,0.066670823,0.317333785
12496,525404309,,yes,3,none,0,2383,0.221784242,0.21565716,0.121607818,8.42815E-06,0.729411781,0.729403353,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2383,0.142546887,0.093873538,0.129815204,0.000134962,0.589053929,0.588918966,,,,,,,0,2383,0.148161213,0.136301264,0.108228218,0,0.688888907,0.688888907,402,0.125355551,0.13895753,0.000239923,0.350480825,0.077097726,0.350240902
12497,525404310,,yes,6,none,0,4037,0.220701648,0.155226395,0.18721596,0.000173437,0.864763737,0.864590299,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,4037,0.178219983,0.121249087,0.145395027,0.000196542,0.80289644,0.802699898,,,,,,,0,4037,0.182167265,0.037443433,0.307761356,0,0.993356347,0.993356347,688,0.159835771,0.180795461,0.001287056,0.383858979,0.076915961,0.382571923
12498,525404311,,yes,2,none,0,3317,0.328996999,0.278554916,0.221009841,8.42815E-06,0.759489179,0.759480751,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3317,0.180553416,0.138382524,0.155096166,0.000244106,0.764202237,0.763958131,,,,,,,0,3317,0.160858877,0.137180686,0.101759186,0,0.655555546,0.655555546,563,0.141296752,0.145606071,0.001549142,0.345324725,0.082873619,0.343775583
12501,525405438,,yes,6,none,0,3437,0.2569011,0.280630589,0.162807699,2.91173E-05,0.7813344,0.781305283,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3437,0.154146699,0.124836728,0.140321712,2.07354E-06,0.758546352,0.758544279,,,,,,,0,3437,0.121564934,0.088141024,0.125958877,0,0.814393938,0.814393938,582,0.101847403,0.089161605,0.000132666,0.529708982,0.074469679,0.529576315
12502,525405439,,yes,3,none,0,529,0.585734974,0.708056033,0.230352096,0.00013806,0.834525645,0.834387584,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,529,0.121163331,0.084271975,0.114179783,0.000457632,0.586235642,0.58577801,,,,,,,0,529,0.151995299,0.082352944,0.152976589,0,0.724358976,0.724358976,90,0.087988238,0.067653678,0.001053727,0.376710504,0.07610006,0.375656777
12503,525405440,,yes,3,none,0,293,0.266835535,0.253198624,0.174534693,0.000873122,0.56895709,0.568083968,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,293,0.3390508,0.346084654,0.201651856,0.000278003,0.74498105,0.744703048,,,,,,,0,293,0.135017044,0.11868687,0.078446534,0.007936508,0.388985634,0.381049125,48,0.115073266,0.109869748,0.016751379,0.217255458,0.037261422,0.200504079
12504,525405441,,yes,6,none,0,3388,0.465711746,0.509334207,0.167087632,0.000852906,0.827835977,0.826983072,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,3388,0.118480511,0.066574633,0.114879579,9.20347E-05,0.697643638,0.697551603,,,,,,,0,3388,0.233947274,0.202279195,0.140491989,0,0.842391312,0.842391312,576,0.110995378,0.098482102,0.000721186,0.256471157,0.049960329,0.255749971
12505,525405442,,yes,1,none,0,462,0.15625204,0.13866353,0.113170822,0.000227509,0.488841057,0.488613548,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,462,0.262164633,0.275869548,0.124325818,0.000187899,0.578244567,0.578056668,,,,,,,0,462,0.057383088,0.046877392,0.064715661,0,0.791025639,0.791025639,80,0.139349937,0.140885055,0.110711761,0.164932579,0.009839494,0.054220818
12506,525405443,,yes,6,partial,1,2687,0.454054473,0.476494759,0.154150497,0.000642745,0.77487731,0.774234565,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,2687,0.269438569,0.164570913,0.235863644,8.6955E-05,0.835948884,0.835861929,,,,,,,0,2687,0.259274251,0.099358976,0.276248464,0,0.815476179,0.815476179,455,0.133102819,0.120146625,0.001938179,0.357102662,0.085336939,0.355164483
12507,525405444,,yes,1,none,0,891,0.36075679,0.370349169,0.089883203,0.015162405,0.598363638,0.583201233,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,891,0.118044284,0.053681139,0.167951029,0.000560567,0.795447588,0.794887021,,,,,,,0,891,0.079507594,0.036987521,0.121669727,0,0.72023809,0.72023809,152,0.118967532,0.120089009,0.005021797,0.283527553,0.04739418,0.278505756
