OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range
9535,521674081,,yes,3,none,0,2409,0.160963121,0.125604898,0.127450937,4.90E-05,0.681209207,0.681160183,2409,0.135664611,0.122750074,0.102663792,0.000187899,0.688290954,0.688103054
9130,521628861,,yes,1,none,0,3765,0.170359156,0.143566728,0.12807194,8.43E-06,0.833630323,0.833621895,3765,0.166793804,0.139271364,0.127783722,4.85E-05,0.707898796,0.707850336
12424,525371138,,yes,1,none,0,5932,0.167661344,0.140762359,0.128328838,3.23E-05,0.681173444,0.681141143,5932,0.172074629,0.167198762,0.112836784,0.000165572,0.657298267,0.657132695
1951,366948691,Sol St. Peters Gas Station,yes,4,none,0,4869,0.178195089,0.157090247,0.128548611,9.14E-05,0.75381428,0.753722876,4869,0.174631182,0.153274283,0.123105456,0.000165572,0.682723045,0.682557473
7642,521571176,,yes,1,none,0,4666,0.213540025,0.209245428,0.128627764,4.49E-05,0.83787632,0.837831442,4666,0.15674881,0.126880646,0.133615156,4.57E-05,0.813394904,0.813349163
9533,521674079,,yes,1,none,0,2062,0.20727378,0.205277696,0.128794678,2.36E-05,0.57000035,0.569976759,2062,0.220632639,0.228360683,0.125675238,0.000134299,0.862745106,0.862610807
7186,521564352,,yes,3,none,0,2084,0.121395796,0.079591669,0.129753166,2.36E-05,0.529982924,0.529959333,2084,0.169561202,0.08786907,0.155628085,8.39E-05,0.538877904,0.538793965
12570,525406548,,yes,1,none,0,1194,0.317368469,0.332863629,0.130183029,4.90E-05,0.67206341,0.672014387,1194,0.109156041,0.092990026,0.077823306,0.000244106,0.485622972,0.485378866
1955,366951707,,yes,4,none,0,635,0.177796949,0.150789544,0.130305975,0.000411692,0.686274529,0.685862837,635,0.122460859,0.100551195,0.101100849,0.00038636,0.547795475,0.547409115
8872,521620813,,yes,3,none,0,939,0.201333996,0.174711242,0.130452242,0.000241641,0.667557955,0.667316314,939,0.288281993,0.258134544,0.20187036,0.000165572,0.685643673,0.685478101
12599,525406577,,yes,1,none,0,4751,0.195337043,0.178156883,0.13153272,3.23E-05,0.649228632,0.649196331,4751,0.165028584,0.153595924,0.11089521,6.12E-06,0.554863095,0.554856971
11761,525132293,,yes,1,none,0,4741,0.209521846,0.208980098,0.131692373,3.65E-05,0.662745118,0.662708582,4741,0.180657138,0.163071483,0.124127659,4.57E-05,0.668579638,0.668533897
6867,521559378,,yes,3,none,0,9057,0.195304394,0.169158444,0.131736502,1.55E-05,0.866631091,0.866615567,9057,0.119553998,0.077589236,0.12781054,0.000134962,0.847422063,0.847287101
8821,521613914,,yes,3,none,0,4681,0.66333965,0.655346096,0.13196779,0.000942547,0.856886923,0.855944376,4681,0.22003005,0.092516907,0.22454518,0.000445439,0.83123827,0.830792831
16562,525724929,,yes,0,none,0,1661,0.147383597,0.097876653,0.132076343,4.90E-05,0.72747761,0.727428587,1661,0.290649961,0.302113354,0.175345412,4.85E-05,0.64285928,0.642810821
7611,521571140,,yes,1,none,0,3170,0.215414548,0.194987237,0.13260225,3.65E-05,0.78659898,0.786562444,3170,0.207933678,0.190880895,0.13655798,0.000187899,0.838712037,0.838524137
7445,521568468,,yes,3,none,0,4392,0.221169956,0.231448442,0.132624553,2.36E-05,0.641385496,0.641361904,4392,0.203754648,0.168543518,0.169175717,0.000101349,0.685780704,0.685679355
7450,521568473,,yes,3,none,0,3073,0.18909819,0.165866181,0.132718258,0.000398878,0.799783289,0.799384412,3073,0.211972852,0.192072928,0.184260109,8.39E-05,0.787822306,0.787738367
7608,521571136,,yes,3,none,0,5497,0.155291267,0.107729994,0.132751577,0.000312505,0.829524934,0.829212429,5497,0.197451912,0.152577922,0.135543286,0.004284825,0.847422063,0.843137239
12621,525407814,,yes,1,none,0,899,0.240264784,0.225683168,0.13315832,0.000511087,0.501711071,0.501199984,899,0.210791942,0.189077437,0.130499462,8.39E-05,0.476994038,0.476910098
7727,521575796,,yes,1,none,0,5101,0.191957593,0.173227564,0.133346733,2.36E-05,0.8233127,0.823289108,5101,0.170399042,0.140487492,0.134756874,0.000187899,0.841530681,0.841342781
5475,521493117,,yes,2,none,0,5117,0.222202411,0.234446406,0.133404459,4.90E-05,0.775825679,0.775776656,5117,0.445303239,0.470951498,0.115851153,0.078794628,0.847422063,0.768627435
9141,521628879,,yes,1,none,0,1542,0.228864765,0.21976313,0.133831754,0.000764286,0.645465553,0.644701266,1542,0.14284499,0.097382933,0.12629889,8.70E-05,0.671014905,0.67092795
12448,525371162,,yes,1,none,0,2126,0.266154266,0.271631777,0.134104935,4.90E-05,0.692220986,0.692171962,2126,0.174847885,0.100623995,0.170390709,0.000244106,0.711434126,0.71119002
6405,521543948,,yes,3,none,0,2908,0.133606097,0.08834812,0.134338605,8.13E-05,0.720250785,0.720169507,2908,0.114728696,0.082695097,0.102159019,0.000101349,0.56902492,0.568923571
12435,525371149,,yes,1,none,0,1122,0.194399741,0.171438202,0.134489152,9.14E-05,0.720509052,0.720417649,1122,0.20667634,0.207095474,0.092244743,0.00079128,0.624129176,0.623337896
12033,525207974,,yes,1,none,0,4253,0.221154283,0.204036027,0.134610183,9.14E-05,0.6768381,0.676746696,4253,0.136985831,0.117198475,0.105742074,6.12E-06,0.662628114,0.66262199
12373,525363598,,yes,1,none,0,1008,0.228802062,0.226954639,0.135002496,4.90E-05,0.558353186,0.558304162,1008,0.208846982,0.186392814,0.135874558,2.07E-06,0.575839758,0.575837684
9201,521631555,,yes,1,none,0,3891,0.241103117,0.24004811,0.135168601,9.14E-05,0.831487,0.831395596,3891,0.140243219,0.110140942,0.110645251,4.85E-05,0.654444337,0.654395877
12620,525407813,,yes,3,none,0,2071,0.213495523,0.197922394,0.135905767,0.000162503,0.701018214,0.700855712,2071,0.173965228,0.157400608,0.144025726,0.0003701,0.764985681,0.764615581
7313,521565940,,yes,1,none,0,2716,0.157146865,0.107729994,0.136090498,0.001145172,0.696191549,0.695046377,2716,0.223309002,0.152577922,0.142538879,0.152577922,0.651343644,0.498765722
6587,521551455,,yes,3,none,0,9084,0.165012705,0.121545039,0.136447755,7.59E-05,0.745672822,0.745596931,9084,0.113467365,0.084377162,0.114037923,4.57E-05,0.821529746,0.821484005
6616,521552562,,yes,3,none,0,1886,0.190630422,0.167483717,0.136523083,0.00052387,0.846114695,0.845590825,1886,0.17723375,0.156324878,0.11804184,4.85E-05,0.717647076,0.717598616
7707,521574963,,yes,1,none,0,2588,0.213195003,0.208695784,0.137005194,4.90E-05,0.638796151,0.638747127,2588,0.154602908,0.139031976,0.108306889,0.000187899,0.620883167,0.620695268
7177,521564339,,yes,1,none,0,8160,0.218186799,0.208680093,0.137279488,7.59E-05,0.819391131,0.81931524,8160,0.135791046,0.084923625,0.157029383,6.12E-06,0.822004139,0.821998015
12525,525405462,,yes,1,none,0,4102,0.181249834,0.150521457,0.137328727,4.90E-05,0.714428067,0.714379044,4102,0.203502629,0.165716961,0.155266919,4.57E-05,0.836938202,0.836892461
7743,521575814,,yes,3,none,0,2761,0.194698858,0.168096468,0.137539057,0.000162563,0.733333349,0.733170786,2761,0.226295699,0.180257201,0.182971264,0.000120093,0.70836395,0.708243858
6051,521537446,,yes,1,none,0,6393,0.274763116,0.308720499,0.138027555,0.000530542,0.761627436,0.761096893,6393,0.215073937,0.174425349,0.15295604,8.39E-05,0.831372559,0.83128862
11743,525131910,,yes,3,none,0,5658,0.217218087,0.193878576,0.138194284,0.000162503,0.607709944,0.607547442,5658,0.094410482,0.069010451,0.091902287,0.000120093,0.787604451,0.787484359
9133,521628868,,yes,1,none,0,5243,0.208059186,0.19940047,0.138323037,3.23E-05,0.806900561,0.80686826,5243,0.160362806,0.136806324,0.127313746,4.85E-05,0.684471369,0.684422909
17102,526219825,,construction,5,none,0,11403,0.251577828,0.24437432,0.1383623,3.23E-05,0.764750779,0.764718477,11403,0.172195057,0.139182433,0.132297109,8.39E-05,0.5779562,0.57787226
12327,525320016,,yes,3,none,0,1169,0.228273312,0.220557988,0.138402803,0.00013277,0.767683327,0.767550558,1169,0.148216797,0.118031718,0.111700616,0.000344305,0.656177282,0.655832978
12453,525371169,,yes,1,none,0,4713,0.200759484,0.180903241,0.139377835,8.13E-05,0.796104968,0.796023689,4713,0.142859073,0.104374431,0.121470367,4.57E-05,0.854901969,0.854856228
7629,521571158,,yes,3,none,0,4902,0.192177524,0.161684752,0.139387978,3.65E-05,0.829220891,0.829184355,4902,0.181778265,0.167488635,0.133443031,4.57E-05,0.815551996,0.815506255
6969,521562208,,yes,1,none,0,3613,0.206233687,0.183783188,0.139736951,4.90E-05,0.811547995,0.811498971,3613,0.112103148,0.07512486,0.127508482,0.000165572,0.838712037,0.838546465
8463,521594484,,yes,6,none,0,2636,0.258185197,0.250555813,0.13974867,0.000258591,0.562073529,0.561814938,2636,0.175901364,0.160084054,0.106480384,0.00079128,0.709803939,0.709012659
6607,521552553,,yes,3,none,0,3127,0.21707459,0.201206714,0.140409328,3.65E-05,0.75686276,0.756826223,3127,0.102484116,0.093719408,0.09305791,4.85E-05,0.485057175,0.485008716
11817,525134864,,yes,2,none,0,3614,0.199570558,0.180095404,0.14051062,4.49E-05,0.702903032,0.702858154,3614,0.21324939,0.196423575,0.148148581,8.39E-05,0.650846064,0.650762125
12587,525406565,,yes,2,none,0,1971,0.4356554,0.408368915,0.140673391,0.001170913,0.86247772,0.861306807,1971,0.09189353,0.069460981,0.084992603,0.000906947,0.638999045,0.638092098
10073,524725446,,yes,1,none,0,7927,0.198516811,0.175940052,0.140756232,2.36E-05,0.810128391,0.810104799,7927,0.154913293,0.106964387,0.151803122,2.07E-06,0.846683443,0.846681369
6584,521551271,,yes,3,none,0,10136,0.181802696,0.149182111,0.140841795,2.36E-05,0.792600989,0.792577397,10136,0.137485591,0.105193377,0.124803139,6.12E-06,0.802366078,0.802359954
6663,521552872,,yes,2,none,0,5407,0.211362391,0.196965441,0.140931097,8.43E-06,0.806900561,0.806892133,5407,0.221935833,0.180790395,0.173135354,0.000337019,0.802323341,0.801986322
17101,526219824,,construction,5,none,0,10478,0.223464229,0.207813546,0.141007918,1.55E-05,0.698270321,0.698254797,10478,0.240805527,0.248838753,0.143314899,2.07E-06,0.704357088,0.704355014
6614,521552560,,yes,1,none,0,1539,0.234085821,0.242606267,0.141282264,0.000258591,0.80392158,0.803662989,1539,0.166181584,0.129195109,0.136633122,0.000165572,0.674509823,0.674344251
9261,521632175,,yes,1,none,0,5306,0.179959147,0.145332307,0.141441719,8.43E-06,0.879367769,0.879359341,5306,0.200686067,0.181801736,0.136501194,0.000256173,0.844673693,0.84441752
16373,525652814,,yes,3,none,0,1462,0.265451248,0.265013695,0.141612445,8.13E-05,0.822385669,0.82230439,1462,0.329981727,0.347488523,0.262433083,4.94E-05,0.797614872,0.7975655
11823,525139378,,yes,1,none,0,12434,0.155531447,0.107729994,0.14165289,0.004753986,0.851834953,0.847080967,12434,0.201901384,0.152577922,0.142626365,0.078794628,0.847422063,0.768627435
11752,525132284,,yes,1,none,0,2520,0.16609169,0.11161112,0.142577609,0.000133166,0.658868551,0.658735385,2520,0.225402032,0.214021474,0.15748309,0.000279807,0.767303407,0.7670236
10034,524724405,,yes,1,none,0,619,0.164044415,0.101850629,0.14264338,2.36E-05,0.540909111,0.54088552,619,0.155702906,0.128377452,0.121344463,0.000398237,0.578114629,0.577716392
16317,525633134,,yes,1,none,0,4884,0.239494394,0.247543842,0.14265758,8.43E-06,0.775825679,0.775817251,4884,0.132795663,0.101019986,0.111246458,8.39E-05,0.672974825,0.672890886
7719,521575785,,yes,1,none,0,4000,0.229568232,0.213726103,0.142879263,2.90E-05,0.876851439,0.876822446,4000,0.209087728,0.189315572,0.125349128,0.000187899,0.81949085,0.819302951
6399,521543942,,yes,3,none,0,2062,0.287908116,0.238319159,0.142960734,0.000896532,0.86247772,0.861581187,2062,0.17656506,0.118687458,0.166643627,0.000165572,0.832519591,0.832354019
7189,521564356,,yes,3,none,0,925,0.211766766,0.195954874,0.142980727,0.000114454,0.65330869,0.653194235,925,0.295765609,0.30426538,0.149301316,4.57E-05,0.665035784,0.664990043
12386,525363622,,yes,1,none,0,1669,0.190273801,0.172017142,0.143027686,0.000329665,0.688602805,0.68827314,1669,0.168492366,0.116395213,0.150684398,6.12E-06,0.666162968,0.666156844
8456,521594477,,yes,1,none,0,4476,0.151824605,0.103985682,0.143132616,0.000133166,0.679966509,0.679833344,4476,0.390502912,0.487875253,0.254605037,0.000279807,0.806519091,0.806239284
6393,521543936,,yes,4,none,0,327,0.175804327,0.14818719,0.143248367,0.000411692,0.481522739,0.481111047,327,0.08097494,0.045618854,0.089458066,1.04E-05,0.456524938,0.456514497
9367,521648823,,yes,1,none,0,7646,0.258021138,0.256206721,0.143413079,2.91E-05,0.785156846,0.785127729,7646,0.18258195,0.165422738,0.131041281,0.000187899,0.760125518,0.759937619
9129,521628860,,yes,3,none,0,2052,0.193027555,0.157257527,0.143666999,0.000110152,0.655427754,0.655317602,2052,0.091900688,0.044450648,0.11629481,0.000165572,0.679444849,0.679279277
12372,525363597,,yes,1,none,0,664,0.353772423,0.372332335,0.143763633,0.007317345,0.667608917,0.660291572,664,0.297987804,0.312422156,0.143854213,0.000132327,0.648883224,0.648750897
4569,521466790,,yes,1,none,0,7413,0.388561734,0.4014166,0.143786795,0.000258591,0.767272413,0.767013822,7413,0.189553085,0.159145832,0.13049049,1.04E-05,0.746373355,0.746362915
9314,521638044,,yes,1,none,0,5407,0.209107057,0.192803428,0.143968681,2.90E-05,0.782417059,0.782388065,5407,0.17261298,0.150498033,0.126886473,0.000187899,0.687875271,0.687687372
12366,525363591,,yes,1,none,0,1469,0.205923775,0.189185441,0.144146092,3.23E-05,0.714612484,0.714580183,1469,0.120156101,0.086874284,0.109024905,0.000187899,0.635530233,0.635342334
12451,525371165,,yes,4,none,0,1508,0.188939218,0.162521154,0.144183028,0.000256692,0.768804729,0.768548037,1508,0.160555822,0.144891441,0.123689843,6.12E-06,0.866666675,0.86666055
12394,525363634,,yes,1,none,0,314,0.21326705,0.166425914,0.144547586,0.000819639,0.51361984,0.512800201,314,0.247479236,0.23890385,0.131701435,0.001639526,0.507759392,0.506119867
6520,521548778,,yes,3,none,0,8052,0.193747879,0.171968907,0.144978314,3.23E-05,0.863636374,0.863604073,8052,0.134536655,0.097561345,0.106520608,6.12E-06,0.743319035,0.74331291
11755,525132287,,yes,1,none,0,3455,0.147357065,0.095472664,0.14502878,0.000114454,0.827450991,0.827336536,3455,0.154505308,0.107418783,0.16214744,1.04E-05,0.866666675,0.866656234
9257,521632171,,yes,1,none,0,1324,0.28521881,0.23389183,0.145064413,8.43E-06,0.776882291,0.776873863,1324,0.211540013,0.137797475,0.202544952,8.70E-05,0.743078947,0.742991992
6058,521537459,,yes,1,none,0,3383,0.219126528,0.202914447,0.145548916,3.23E-05,0.672170937,0.672138636,3383,0.10167896,0.070084564,0.089870164,0.000196542,0.507306337,0.507109795
7718,521575783,,yes,1,none,0,5098,0.170133325,0.122451961,0.145643539,8.43E-06,0.847621202,0.847612774,5098,0.109015972,0.057161029,0.136339976,0.000117009,0.810456097,0.810339088
7307,521565927,,yes,3,none,0,2351,0.293495385,0.286502004,0.146062124,0.003353241,0.602024913,0.598671672,2351,0.122397468,0.089430101,0.126502341,8.39E-05,0.624348044,0.624264105
6515,521548773,,yes,3,none,0,3808,0.127986797,0.064589061,0.146246954,2.90E-05,0.762954116,0.762925122,3808,0.133085328,0.049205139,0.160592065,8.39E-05,0.840899289,0.840815349
4575,521466796,,yes,2,none,0,4142,0.163121406,0.107729994,0.146358049,0.000163121,0.787521124,0.787358002,4142,0.276268089,0.152577922,0.215914566,0.000363256,0.847422063,0.847058807
4566,521466787,,yes,1,none,0,1821,0.378503942,0.381224573,0.146579594,0.002797672,0.846114695,0.843317023,1821,0.514151201,0.541539729,0.108431646,0.035657372,0.847422063,0.811764691
6050,521537442,,garages,6,none,0,13645,0.24696573,0.238410473,0.146596054,3.65E-05,0.776996374,0.776959838,13645,0.228271417,0.17514652,0.183344637,2.07E-06,0.858823538,0.858821464
6633,521552753,,yes,1,none,0,6222,0.15036526,0.078441717,0.146673347,8.43E-06,0.662745118,0.66273669,6222,0.119783339,0.064169072,0.148853494,0.000165572,0.838712037,0.838546465
7399,521568395,,yes,1,none,0,3443,0.351225838,0.375843316,0.14671979,0.000206409,0.727504611,0.727298202,3443,0.155788155,0.130684286,0.124153182,0.000216662,0.832519591,0.832302929
7708,521574964,,yes,1,none,0,2384,0.207806624,0.180392146,0.146914878,4.49E-05,0.645394564,0.645349686,2384,0.226243032,0.167177558,0.1963259,0.000134962,0.741176486,0.741041524
9359,521648813,,house,1,none,0,2215,0.22535101,0.214948148,0.146963414,0.000114454,0.735318303,0.735203849,2215,0.221239932,0.192948148,0.174940857,0.000152567,0.616706073,0.616553507
6533,521548795,,yes,3,none,0,3484,0.208579453,0.181489259,0.147096819,1.55E-05,0.704702854,0.704687331,3484,0.175680896,0.174488813,0.117526527,8.70E-05,0.843137264,0.843050309
6665,521552874,,yes,3,none,0,4167,0.205760708,0.202776402,0.147286579,8.43E-06,0.679921806,0.679913378,4167,0.128403043,0.09111727,0.11481356,0.000165572,0.629847288,0.629681716
7411,521568418,,yes,2,none,0,3471,0.187341328,0.162601724,0.147320168,2.91E-05,0.785062075,0.785032957,3471,0.170560103,0.172414064,0.155510164,4.57E-05,0.781638086,0.781592345
9248,521632162,,yes,3,none,0,2574,0.232150437,0.209070399,0.147344293,7.59E-05,0.850980401,0.85090451,2574,0.197951274,0.105517872,0.187566332,8.70E-05,0.814362228,0.814275273
7632,521571164,,yes,3,none,0,4383,0.204082858,0.176633716,0.147378547,2.90E-05,0.860333502,0.860304508,4383,0.111055904,0.096536323,0.09780157,2.07E-06,0.645734787,0.645732713
12418,525371132,,yes,1,none,0,1448,0.142082152,0.094695106,0.147636865,4.49E-05,0.744766295,0.744721417,1448,0.198286089,0.193005025,0.116367437,0.000216662,0.630927086,0.630710424
6371,521543913,,yes,3,none,0,4209,0.249932492,0.278467923,0.147790891,8.43E-06,0.587701082,0.587692654,4209,0.126061344,0.085629761,0.133354586,0.000412976,0.583361983,0.582949007
6415,521543959,,yes,3,none,0,6453,0.16823946,0.140328765,0.147970151,4.90E-05,0.660848439,0.660799415,6453,0.141012524,0.120112382,0.133404246,0.000165572,0.646292865,0.646127293
6411,521543954,,yes,1,none,0,1710,0.191622261,0.162344292,0.148366018,4.49E-05,0.823529422,0.823484544,1710,0.17115851,0.128792971,0.147489632,8.39E-05,0.870588243,0.870504304
6370,521543911,,yes,1,none,0,6851,0.215340681,0.201721713,0.14837894,3.23E-05,0.794414639,0.794382338,6851,0.180960541,0.160830051,0.135894962,1.04E-05,0.803804576,0.803794136
12433,525371147,,yes,1,none,0,4286,0.230078883,0.215831727,0.148443281,2.91E-05,0.672098219,0.672069102,4286,0.179392581,0.158502102,0.124903443,0.000165572,0.721155643,0.720990071
12454,525371172,,yes,4,none,0,4103,0.223934369,0.207344562,0.148511341,7.59E-05,0.772040784,0.771964893,4103,0.217594938,0.210432589,0.162261498,4.57E-05,0.81505543,0.815009689
6840,521555538,,yes,1,none,0,4828,0.165965009,0.12996465,0.148585279,3.23E-05,0.811879158,0.811846857,4828,0.151749574,0.125887603,0.141110323,0.000165572,0.809473336,0.809307764
4543,521466762,,yes,3,none,0,3837,0.176810498,0.176499575,0.148726687,1.55E-05,0.673710167,0.673694644,3837,0.141152635,0.128002182,0.106497262,2.07E-06,0.707898796,0.707896722
7630,521571160,,yes,3,none,0,2745,0.169446178,0.106528915,0.148781603,2.36E-05,0.707298934,0.707275343,2745,0.092777446,0.029134575,0.114540058,0.000256173,0.642506421,0.642250247
10030,524724397,,yes,1,none,0,7530,0.225676275,0.219374657,0.14880346,8.43E-06,0.863636374,0.863627946,7530,0.196511584,0.152744636,0.164584545,4.85E-05,0.854901969,0.85485351
16367,525652800,,yes,3,none,0,1850,0.231985803,0.254506767,0.148958085,7.59E-05,0.588102102,0.588026211,1850,0.20833439,0.173863456,0.152815109,0.000292935,0.628702819,0.628409884
12531,525405644,,yes,6,none,0,563,0.200637904,0.170583665,0.149294468,0.001965347,0.548938334,0.546972987,563,0.187023844,0.168178871,0.15909864,0.000101349,0.706893444,0.706792095
8869,521620810,,yes,1,none,0,4977,0.15380734,0.107729994,0.149331379,0.000385014,0.820462406,0.820077391,4977,0.20072709,0.152577922,0.15577975,0.004284825,0.800363243,0.796078418
6526,521548787,,yes,4,none,0,1198,0.221527579,0.200410306,0.149451687,0.000101469,0.68235296,0.682251491,1198,0.130475798,0.106010087,0.115396486,8.70E-05,0.537374973,0.537288018
4541,521466760,,yes,3,none,0,3132,0.202888681,0.16849184,0.149757797,0.00013277,0.796390951,0.796258181,3132,0.148995157,0.164242655,0.097597804,0.000333105,0.502829432,0.502496328
6613,521552559,,yes,1,none,0,1462,0.245735944,0.240399808,0.149792063,0.000312505,0.789710462,0.789397957,1462,0.155396384,0.132919282,0.114729475,0.000196542,0.684122145,0.683925603
